launch_id,launched_at,company_id,company,product_name,category,topic,upvotes,comments,country,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,funding_estimate_musd,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
PH-950074,2026-02-13T00:00:00,CMP-030,Weaviate,Weaviate Studio,Data,Vector Databases,143,28,Germany,40.99,0.035,-5.29,10.68,21.69,85.53,65.02,low,"Analysts note that vector databases usage patterns on Feb 13, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950074
PH-950075,2025-02-05T00:00:00,CMP-107,HeadlessWorks,HeadlessWorks Radar,Security,Drupal,26,2,France,28.6,-0.113,-3.12,7.05,26.62,59.28,37.27,low,"Developers are comparing tooling choices around drupal as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950075
PH-950076,2025-02-15T00:00:00,CMP-109,OpenSourceDesk,OpenSourceDesk Copilot,Infrastructure,Developer Tools,242,33,India,42.86,0.283,-4.45,8.05,30.05,86.63,72.84,low,"Analysts note that developer tools usage patterns on Feb 15, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950076
PH-950077,2025-02-25T00:00:00,CMP-032,SentinelGraph,SentinelGraph Studio,Data,AI Agents,255,41,United Kingdom,60.14,0.098,5.69,12.86,25.87,89.72,71.08,moderate,"SentinelGraph teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950077
PH-950078,2026-01-05T00:00:00,CMP-098,IoTMesh Labs,IoTMesh Labs Flow,Automation,AR/VR Development,141,22,China,29.05,0.168,-8.07,18.13,27.34,80.75,27.6,low,"Analysts note that ar/vr development usage patterns on Jan 05, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950078
PH-950079,2025-12-18T00:00:00,CMP-103,PromptOps Labs,PromptOps Labs Radar,AI Productivity,LangChain,170,17,United Kingdom,48.59,0.076,1.17,9.32,30.2,79.86,40.51,low,"Analysts note that langchain usage patterns on Dec 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950079
PH-950080,2025-04-21T00:00:00,CMP-039,InferOptics,InferOptics Copilot,Analytics,Inference Optimization,152,27,United States,28.65,0.02,0.82,10.98,32.27,87.58,59.91,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950080
PH-950081,2025-10-06T00:00:00,CMP-038,VectorNest,VectorNest Ops,Data,Inference Optimization,106,22,Canada,32.89,0.102,9.54,11.57,24.04,84.5,60.72,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950081
PH-950082,2025-05-24T00:00:00,CMP-099,EdgeNova Systems,EdgeNova Systems Ops,Analytics,AR/VR Development,97,15,Singapore,22.98,0.108,-9.92,15.36,12.44,81.87,27.36,low,"Analysts note that ar/vr development usage patterns on May 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950082
PH-950083,2025-07-04T00:00:00,CMP-033,EdgeNova,EdgeNova Studio,Infrastructure,Edge AI,133,22,China,38.3,0.055,-8.28,13.1,26.52,80.09,62.85,low,"Developers are comparing tooling choices around edge ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950083
PH-950084,2025-03-24T00:00:00,CMP-039,InferOptics,InferOptics Ops,Automation,Inference Optimization,157,19,United States,26.0,0.275,18.69,13.59,27.42,86.06,59.19,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950084
PH-950085,2025-12-11T00:00:00,CMP-098,IoTMesh Labs,IoTMesh Labs Studio,AI Productivity,Quantum Computing,20,26,China,29.51,-0.048,-13.4,19.23,19.92,80.22,27.95,low,"Analysts note that quantum computing usage patterns on Dec 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950085
PH-950086,2025-07-14T00:00:00,CMP-036,LedgerSpring,LedgerSpring Radar,Data,Web3,70,2,Singapore,32.18,-0.19,-4.34,21.68,27.01,66.58,41.79,moderate,"Analysts note that web3 usage patterns on Jul 14, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950086
PH-950087,2025-11-09T00:00:00,CMP-106,CommerceMesh,CommerceMesh Copilot,Data,Drupal,106,7,United States,28.05,0.139,-4.25,10.64,25.33,61.7,39.41,low,"Analysts note that drupal usage patterns on Nov 09, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950087
PH-950088,2026-03-19T00:00:00,CMP-109,OpenSourceDesk,OpenSourceDesk Flow,AI Productivity,Developer Tools,164,37,India,51.33,0.085,-4.04,8.79,25.38,83.05,79.8,low,"Analysts note that developer tools usage patterns on Mar 19, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950088
PH-950089,2025-03-03T00:00:00,CMP-016,Midjourney,Midjourney Flow,AI Productivity,Generative AI,183,22,United States,60.65,0.261,1.99,10.01,23.76,94.8,69.83,low,"Analysts note that generative ai usage patterns on Mar 03, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950089
PH-950090,2025-10-09T00:00:00,CMP-036,LedgerSpring,LedgerSpring Copilot,AI Productivity,Web3,117,16,Singapore,34.13,-0.32,-8.41,26.86,39.22,67.66,41.2,moderate,"Developers are comparing tooling choices around web3 as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950090
PH-950091,2025-01-13T00:00:00,CMP-016,Midjourney,Midjourney Flow,Automation,Generative AI,180,13,United States,60.04,-0.01,2.51,7.95,20.13,90.07,71.56,low,"Analysts note that generative ai usage patterns on Jan 13, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950091
PH-950092,2025-08-23T00:00:00,CMP-096,QuantumPilot,QuantumPilot Studio,Security,WebAssembly,153,25,United States,29.83,0.113,6.55,22.52,22.01,83.88,29.3,low,"Developers are comparing tooling choices around webassembly as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950092
PH-950093,2025-10-24T00:00:00,CMP-094,TailwindCraft,TailwindCraft Radar,Developer Tools,Material Design,28,2,India,27.79,0.18,-0.81,6.85,22.52,65.57,38.51,low,"Analysts note that material design usage patterns on Oct 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950093
PH-950094,2025-06-30T00:00:00,CMP-009,Scale AI,Scale AI Studio,AI Productivity,Enterprise AI,233,45,United States,60.55,0.3,1.88,7.31,26.57,88.97,76.72,low,"Analysts note that enterprise ai usage patterns on Jun 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950094
PH-950095,2025-09-03T00:00:00,CMP-097,XRFoundry,XRFoundry Studio,Automation,AR/VR Development,127,11,Japan,25.79,-0.021,-1.51,27.98,26.78,84.86,26.31,low,"Developers are comparing tooling choices around ar/vr development as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950095
PH-950096,2025-08-25T00:00:00,CMP-052,Docker,Docker Radar,Infrastructure,Developer Tools,179,21,United States,51.49,0.251,5.89,6.73,27.91,74.73,72.15,low,"Developers are comparing tooling choices around developer tools as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950096
PH-950097,2026-03-25T00:00:00,CMP-032,SentinelGraph,SentinelGraph Ops,Developer Tools,AI Agents,262,37,United Kingdom,70.3,0.093,-0.01,10.31,26.82,86.79,79.71,moderate,"SentinelGraph teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950097
PH-950098,2025-06-20T00:00:00,CMP-095,WasmForge,WasmForge Ops,AI Productivity,WebAssembly,89,2,United States,29.52,-0.23,11.42,18.83,35.42,82.57,29.43,low,"WasmForge teams are discussing how webassembly is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950098
PH-950099,2025-03-22T00:00:00,CMP-014,Replit,Replit Radar,AI Productivity,Automation,79,12,United States,38.65,0.262,-4.96,10.59,29.88,81.89,72.76,low,"Developers are comparing tooling choices around automation as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950099
PH-950100,2025-02-24T00:00:00,CMP-002,Anthropic,Anthropic Copilot,Infrastructure,Enterprise AI,192,46,United States,57.63,0.476,0.33,8.18,25.89,89.84,72.21,low,"Anthropic teams are discussing how enterprise ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950100
PH-950101,2025-12-09T00:00:00,CMP-103,PromptOps Labs,PromptOps Labs Flow,Security,LangChain,219,39,United Kingdom,48.6,0.138,6.85,9.72,32.61,78.65,41.72,low,"Developers are comparing tooling choices around langchain as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/950101
